LogR;LogC;Rank;Counter;Pattern;Class
2,847573;1,698970;704;50;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,124,124,0,124,124,;2
2,848189;1,690196;705;49;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,;2
2,848805;1,690196;706;49;255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,849419;1,690196;707;49;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,;2
2,850033;1,690196;708;49;198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;2
2,850646;1,690196;709;49;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,;2
2,851258;1,690196;710;49;198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,;2
2,851870;1,690196;711;49;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,198,198,198,;2
2,852480;1,690196;712;49;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,;2
2,853090;1,690196;713;49;124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,0,0,0,0,0,0,0,0,0,;2
2,853698;1,690196;714;49;124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,;2
2,854306;1,690196;715;49;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,198,255,255,198,;2
2,854913;1,690196;716;49;0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,855519;1,681241;717;48;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,;2
2,856124;1,681241;718;48;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,856729;1,681241;719;48;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;2
2,857332;1,681241;720;48;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;2
2,857935;1,681241;721;48;255,255,198,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,858537;1,681241;722;48;255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,859138;1,681241;723;48;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;2
2,859739;1,681241;724;48;198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,860338;1,681241;725;48;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,860937;1,681241;726;48;198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,861534;1,681241;727;48;198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;2
2,862131;1,681241;728;48;198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,862728;1,681241;729;48;124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
2,863323;1,681241;730;48;124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,863917;1,681241;731;48;0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;2
2,864511;1,681241;732;48;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,;2
2,865104;1,681241;733;48;0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,;2
2,865696;1,681241;734;48;0,0,0,0,0,0,0,0,0,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,866287;1,681241;735;48;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,;2
2,866878;1,672098;736;47;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,;2
2,867467;1,672098;737;47;255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
2,868056;1,672098;738;47;255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,;2
2,868644;1,672098;739;47;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,;2
2,869232;1,672098;740;47;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
2,869818;1,672098;741;47;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
2,870404;1,672098;742;47;198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,;2
2,870989;1,672098;743;47;198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;2
2,871573;1,672098;744;47;198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;2
2,872156;1,672098;745;47;198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,872739;1,672098;746;47;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,873321;1,672098;747;47;198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,873902;1,672098;748;47;124,124,198,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,;2
2,874482;1,672098;749;47;124,124,198,124,124,198,124,124,198,0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,0,0,0,;2
2,875061;1,672098;750;47;0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
2,875640;1,672098;751;47;0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;2
2,876218;1,672098;752;47;0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,876795;1,672098;753;47;0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;2
2,877371;1,672098;754;47;0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
2,877947;1,672098;755;47;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
2,878522;1,672098;756;47;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,255,255,255,255,255,255,255,255,255,;2
2,879096;1,662758;757;46;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,;2
2,879669;1,662758;758;46;255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,;2
2,880242;1,662758;759;46;255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,;2
2,880814;1,662758;760;46;255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
2,881385;1,662758;761;46;255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,881955;1,662758;762;46;198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
2,882525;1,662758;763;46;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;2
2,883093;1,662758;764;46;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,;2
2,883661;1,662758;765;46;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,884229;1,662758;766;46;198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,884795;1,662758;767;46;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,;2
2,885361;1,662758;768;46;0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,885926;1,662758;769;46;0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,886491;1,662758;770;46;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;2
2,887054;1,662758;771;46;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;2
2,887617;1,662758;772;46;0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
2,888179;1,662758;773;46;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,255,;2
2,888741;1,653213;774;45;255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;2
2,889302;1,653213;775;45;255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,;2
2,889862;1,653213;776;45;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,;2
2,890421;1,653213;777;45;198,198,255,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,;2
2,890980;1,653213;778;45;198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,891537;1,653213;779;45;198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,892095;1,653213;780;45;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;2
2,892651;1,653213;781;45;198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,893207;1,653213;782;45;124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,198,124,124,198,124,124,198,;2
2,893762;1,653213;783;45;124,124,198,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,0,0,0,0,0,0,0,0,0,;2
2,894316;1,653213;784;45;124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,;2
2,894870;1,653213;785;45;0,0,0,255,255,198,255,255,198,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2
2,895423;1,653213;786;45;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
2,895975;1,653213;787;45;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,255,255,198,255,255,198,255,;2
2,896526;1,643453;788;44;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,;2
2,897077;1,643453;789;44;255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,;2
2,897627;1,643453;790;44;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,898176;1,643453;791;44;255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,898725;1,643453;792;44;198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,899273;1,643453;793;44;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,899821;1,643453;794;44;198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,900367;1,643453;795;44;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,0,0,0,0,0,0,0,0,0,;2
2,900913;1,643453;796;44;198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,;2
2,901458;1,643453;797;44;198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,902003;1,643453;798;44;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,;2
2,902547;1,643453;799;44;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,;2
2,903090;1,643453;800;44;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,;2
2,903633;1,643453;801;44;124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,0,0,0,0,0,0,0,0,0,;2
2,904174;1,643453;802;44;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,;2
2,904716;1,643453;803;44;124,124,124,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;2
2,905256;1,643453;804;44;124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,124,124,124,;2
2,905796;1,643453;805;44;0,0,0,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,906335;1,643453;806;44;0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,906874;1,643453;807;44;0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,907411;1,643453;808;44;0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,124,;2
2,907949;1,643453;809;44;0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,908485;1,643453;810;44;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,255,198,198,255,;2
2,909021;1,633468;811;43;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,909556;1,633468;812;43;255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,910091;1,633468;813;43;198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,910624;1,633468;814;43;198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
2,911158;1,633468;815;43;0,0,0,255,198,255,255,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,911690;1,633468;816;43;0,0,0,0,0,124,0,0,124,0,0,0,0,0,124,0,0,124,0,0,0,0,0,124,0,0,124,;2
2,912222;1,633468;817;43;0,0,0,0,0,0,124,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,912753;1,633468;818;43;0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,;2
2,913284;1,633468;819;43;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,913814;1,623249;820;42;255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,;2
2,914343;1,623249;821;42;255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,914872;1,623249;822;42;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,198,255,255,198,255,255,198,;2
2,915400;1,623249;823;42;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,;2
2,915927;1,623249;824;42;198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,0,0,0,;2
2,916454;1,623249;825;42;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,;2
2,916980;1,623249;826;42;198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,;2
2,917506;1,623249;827;42;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,;2
2,918030;1,623249;828;42;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2
2,918555;1,623249;829;42;198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,919078;1,623249;830;42;124,124,198,124,124,198,124,124,198,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,;2
2,919601;1,623249;831;42;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,198,;2
2,920123;1,623249;832;42;124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,;2
2,920645;1,623249;833;42;124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,;2
2,921166;1,623249;834;42;0,0,0,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,921686;1,623249;835;42;0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,0,0,0,;2
2,922206;1,623249;836;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,922725;1,612784;837;41;255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,;2
2,923244;1,612784;838;41;255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;2
2,923762;1,612784;839;41;255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,924279;1,612784;840;41;255,255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,924796;1,612784;841;41;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,925312;1,612784;842;41;255,255,198,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,;2
2,925828;1,612784;843;41;255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,926342;1,612784;844;41;255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,926857;1,612784;845;41;198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,927370;1,612784;846;41;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,;2
2,927883;1,612784;847;41;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;2
2,928396;1,612784;848;41;198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,;2
2,928908;1,612784;849;41;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,198,124,124,;2
2,929419;1,612784;850;41;124,198,198,124,198,198,124,198,198,0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,198,198,;2
2,929930;1,612784;851;41;124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,930440;1,612784;852;41;0,0,0,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;2
2,930949;1,612784;853;41;0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,931458;1,612784;854;41;0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,931966;1,602060;855;40;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,932474;1,602060;856;40;255,198,198,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;2
2,932981;1,602060;857;40;255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,0,0,0,;2
2,933487;1,602060;858;40;198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;2
2,933993;1,602060;859;40;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,;2
2,934498;1,602060;860;40;198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,935003;1,602060;861;40;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,;2
2,935507;1,602060;862;40;198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
2,936011;1,602060;863;40;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,;2
2,936514;1,602060;864;40;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,;2
2,937016;1,602060;865;40;124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,937518;1,602060;866;40;124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;2
2,938019;1,602060;867;40;124,0,124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
