LogR;LogC;Rank;Counter;Pattern;Class
3,740678;1,041393;5504;11;255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,255,255,255,255,255,255,255,255,;2
3,740757;1,041393;5505;11;198,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,;2
3,740836;1,041393;5506;11;198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,255,255,;2
3,740915;1,041393;5507;11;198,255,255,198,255,255,255,255,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,740994;1,041393;5508;11;198,255,255,198,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,255,255,;2
3,741073;1,041393;5509;11;198,255,255,198,255,255,198,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,741152;1,041393;5510;11;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,;2
3,741230;1,041393;5511;11;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,198,;2
3,741309;1,041393;5512;11;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,741388;1,041393;5513;11;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,124,255,255,124,255,255,;2
3,741467;1,041393;5514;11;198,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,741546;1,041393;5515;11;198,255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,;2
3,741624;1,041393;5516;11;198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,;2
3,741703;1,041393;5517;11;198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
3,741782;1,041393;5518;11;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,255,255,198,198,198,198,198,198,198,255,255,;2
3,741860;1,041393;5519;11;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;2
3,741939;1,041393;5520;11;198,255,255,198,255,255,198,198,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,;2
3,742018;1,041393;5521;11;198,255,255,198,255,255,198,198,255,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,0,0,0,;2
3,742096;1,041393;5522;11;198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,198,198,198,198,255,198,198,255,198,198,198,;2
3,742175;1,041393;5523;11;198,255,255,198,255,255,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,742254;1,041393;5524;11;198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,;2
3,742332;1,041393;5525;11;198,255,255,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,;2
3,742411;1,041393;5526;11;198,255,255,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,198,198,255,198,198,255,;2
3,742489;1,041393;5527;11;198,255,255,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,;2
3,742568;1,041393;5528;11;198,255,255,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,742647;1,041393;5529;11;198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,;2
3,742725;1,041393;5530;11;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,;2
3,742804;1,041393;5531;11;198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;2
3,742882;1,041393;5532;11;198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;2
3,742961;1,041393;5533;11;198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
3,743039;1,041393;5534;11;198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
3,743118;1,041393;5535;11;198,198,255,255,255,255,255,255,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,743196;1,041393;5536;11;198,198,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2
3,743275;1,041393;5537;11;198,198,255,198,255,255,198,255,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;2
3,743353;1,041393;5538;11;198,198,255,198,198,255,255,255,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,743431;1,041393;5539;11;198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,;2
3,743510;1,041393;5540;11;198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,;2
3,743588;1,041393;5541;11;198,198,255,198,198,255,198,255,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,;2
3,743667;1,041393;5542;11;198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,198,198,255,;2
3,743745;1,041393;5543;11;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,198,255,255,255,255,255,255,255,255,255,255,;2
3,743823;1,041393;5544;11;198,198,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,;2
3,743902;1,041393;5545;11;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,124,198,255,;2
3,743980;1,041393;5546;11;198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,;2
3,744058;1,041393;5547;11;198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,744136;1,041393;5548;11;198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;2
3,744215;1,041393;5549;11;198,198,255,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,744293;1,041393;5550;11;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,198,255,255,198,255,255,;2
3,744371;1,041393;5551;11;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,124,124,124,198,198,198,198,198,198,;2
3,744449;1,041393;5552;11;198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,;2
3,744528;1,041393;5553;11;198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,;2
3,744606;1,041393;5554;11;198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;2
3,744684;1,041393;5555;11;198,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,744762;1,041393;5556;11;198,198,198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,198,198,198,255,198,198,255,198,198,;2
3,744840;1,041393;5557;11;198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,;2
3,744919;1,041393;5558;11;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,124,124,124,124,124,124,198,198,198,;2
3,744997;1,041393;5559;11;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,745075;1,041393;5560;11;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,;2
3,745153;1,041393;5561;11;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,;2
3,745231;1,041393;5562;11;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,745309;1,041393;5563;11;198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,255,198,;2
3,745387;1,041393;5564;11;198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,198,198,;2
3,745465;1,041393;5565;11;198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,198,;2
3,745543;1,041393;5566;11;198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,198,255,;2
3,745621;1,041393;5567;11;198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,745699;1,041393;5568;11;198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,;2
3,745777;1,041393;5569;11;198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,;2
3,745855;1,041393;5570;11;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;2
3,745933;1,041393;5571;11;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,;2
3,746011;1,041393;5572;11;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
3,746089;1,041393;5573;11;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,255,255,;2
3,746167;1,041393;5574;11;198,198,198,198,198,198,198,198,198,198,255,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,746245;1,041393;5575;11;198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
3,746323;1,041393;5576;11;198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
3,746401;1,041393;5577;11;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,255,255,255,255,255,255,198,198,255,;2
3,746479;1,041393;5578;11;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,255,255,255,255,255,255,198,198,198,;2
3,746556;1,041393;5579;11;198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,255,198,198,255,198,198,;2
3,746634;1,041393;5580;11;198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,255,255,255,255,255,;2
3,746712;1,041393;5581;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,746790;1,041393;5582;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
3,746868;1,041393;5583;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,255,198,255,255,198,255,255,255,;2
3,746945;1,041393;5584;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,0,0,0,0,0,0,198,198,198,;2
3,747023;1,041393;5585;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,255,255,198,255,255,198,;2
3,747101;1,041393;5586;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,124,124,124,;2
3,747179;1,041393;5587;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,124,124,198,124,124,198,124,;2
3,747256;1,041393;5588;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,198,198,124,198,198,124,;2
3,747334;1,041393;5589;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,198,124,124,198,;2
3,747412;1,041393;5590;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,124,;2
3,747489;1,041393;5591;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,124,124,;2
3,747567;1,041393;5592;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,198,;2
3,747645;1,041393;5593;11;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,124,124,124,;2
3,747722;1,041393;5594;11;198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,;2
3,747800;1,041393;5595;11;198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,;2
3,747878;1,041393;5596;11;198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,124,198,;2
3,747955;1,041393;5597;11;198,198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,;2
3,748033;1,041393;5598;11;198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,;2
3,748110;1,041393;5599;11;198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,198,198,198,124,124,124,124,124,124,198,198,198,;2
3,748188;1,041393;5600;11;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,;2
3,748266;1,041393;5601;11;198,198,198,198,198,198,198,198,198,0,0,0,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
3,748343;1,041393;5602;11;198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,;2
3,748421;1,041393;5603;11;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,0,0,0,;2
3,748498;1,041393;5604;11;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,255,255,;2
3,748576;1,041393;5605;11;198,198,198,198,198,198,198,198,124,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,748653;1,041393;5606;11;198,198,198,198,198,198,198,198,124,0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,0,0,0,;2
3,748731;1,041393;5607;11;198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,;2
3,748808;1,041393;5608;11;198,198,198,198,198,198,124,124,124,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,748885;1,041393;5609;11;198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
3,748963;1,041393;5610;11;198,198,198,198,198,124,198,198,124,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,749040;1,041393;5611;11;198,198,198,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;2
3,749118;1,041393;5612;11;198,198,198,198,124,124,198,124,124,198,198,198,198,124,124,198,124,124,198,198,198,198,124,124,198,124,124,;2
3,749195;1,041393;5613;11;198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
3,749272;1,041393;5614;11;198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,;2
3,749350;1,041393;5615;11;198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,749427;1,041393;5616;11;198,198,124,198,198,124,198,198,124,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
3,749504;1,041393;5617;11;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;2
3,749582;1,041393;5618;11;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,255,198,124,;2
3,749659;1,041393;5619;11;198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,;2
3,749736;1,041393;5620;11;198,198,124,198,198,124,198,198,124,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,749814;1,041393;5621;11;198,198,124,198,198,124,198,124,124,198,198,124,198,198,124,198,124,124,198,198,124,198,198,124,198,124,124,;2
3,749891;1,041393;5622;11;198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,749968;1,041393;5623;11;198,198,124,198,124,124,198,124,124,198,198,124,198,124,124,198,124,124,198,198,124,198,124,124,198,124,124,;2
3,750045;1,041393;5624;11;198,198,124,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,750123;1,041393;5625;11;198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,124,0,198,124,0,198,124,0,;2
3,750200;1,041393;5626;11;198,124,255,198,124,255,198,124,255,198,198,255,198,198,255,198,198,255,198,124,255,198,124,255,198,124,255,;2
3,750277;1,041393;5627;11;198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;2
3,750354;1,041393;5628;11;198,124,198,198,124,198,198,124,198,198,124,255,198,124,255,198,124,255,198,124,198,198,124,198,198,124,198,;2
3,750431;1,041393;5629;11;198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,750508;1,041393;5630;11;198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,750586;1,041393;5631;11;198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;2
3,750663;1,041393;5632;11;198,124,124,198,124,124,198,198,124,0,0,0,0,0,0,198,124,124,0,0,0,0,0,0,0,0,0,;2
3,750740;1,041393;5633;11;198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,124,;2
3,750817;1,041393;5634;11;198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,124,124,198,198,124,198,198,124,;2
3,750894;1,041393;5635;11;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,124,;2
3,750971;1,041393;5636;11;198,124,124,198,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,751048;1,041393;5637;11;198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,255,124,0,198,124,0,198,124,0,;2
3,751125;1,041393;5638;11;198,0,255,198,0,255,198,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,;2
3,751202;1,041393;5639;11;198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,255,0,255,255,0,255,255,0,255,;2
3,751279;1,041393;5640;11;198,0,0,198,0,0,198,0,0,198,124,0,198,124,0,198,124,0,198,0,0,198,0,0,198,0,0,;2
3,751356;1,041393;5641;11;198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,255,0,0,255,0,0,255,0,0,;2
3,751433;1,041393;5642;11;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,198,124,255,255,124,255,255,;2
3,751510;1,041393;5643;11;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,198,124,255,198,124,255,255,;2
3,751587;1,041393;5644;11;124,255,255,124,255,255,124,255,255,124,255,198,124,255,198,124,255,198,124,255,255,124,255,255,124,255,255,;2
3,751664;1,041393;5645;11;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,198,198,255,124,198,255,124,198,255,198,198,255,;2
3,751741;1,041393;5646;11;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,255,255,124,255,255,;2
3,751818;1,041393;5647;11;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,751895;1,041393;5648;11;124,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,751972;1,041393;5649;11;124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,198,198,;2
3,752048;1,041393;5650;11;124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2
3,752125;1,041393;5651;11;124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,;2
3,752202;1,041393;5652;11;124,198,198,124,198,198,124,198,198,124,198,255,124,198,255,124,198,255,124,124,198,124,124,198,124,124,198,;2
3,752279;1,041393;5653;11;124,198,198,124,198,198,124,198,198,124,198,198,124,198,255,124,198,255,124,198,198,124,198,255,124,198,255,;2
3,752356;1,041393;5654;11;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,124,124,124,124,;2
3,752433;1,041393;5655;11;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,124,124,124,198,124,124,198,;2
3,752509;1,041393;5656;11;124,198,198,124,198,198,124,124,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;2
3,752586;1,041393;5657;11;124,198,198,124,198,198,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,752663;1,041393;5658;11;124,198,198,124,124,198,124,124,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;2
3,752740;1,041393;5659;11;124,198,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,;2
3,752816;1,041393;5660;11;124,198,198,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,752893;1,041393;5661;11;124,198,198,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,752970;1,041393;5662;11;124,124,255,124,124,255,198,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,;2
